,latitude,longitude,cluster_label
383,40.349457,-88.986137,7
384,42.230171,-71.530106,15
385,35.346629,-118.729506,12
386,42.230171,-71.530106,15
387,41.85003,-87.65005,7
388,33.95335,-117.39616,0
389,40.349457,-88.986137,7
390,40.349457,-88.986137,7
391,33.78779,-117.85311,0
392,33.95335,-117.39616,0
393,33.95335,-117.39616,0
394,45.694454,-93.900192,11
395,31.054487,-97.563461,8
396,42.230171,-71.530106,15
397,37.09024,-95.712891,3
398,21.52536,-78.22579,5
399,42.230171,-71.530106,15
400,45.694454,-93.900192,11
401,47.60621,-122.33207,9
402,40.150032,-111.862434,25
403,31.054487,-97.563461,8
404,40.388783,-82.764915,21
405,42.230171,-71.530106,15
406,34.10834,-117.28977,0
407,31.054487,-97.563461,8
408,36.116203,-119.618564,12
409,40.71427,-74.00597,1
410,35.747845,-86.692345,18
411,33.95335,-117.39616,0
412,40.349457,-88.986137,7
413,21.52536,-78.22579,5
414,37.09024,-95.712891,3
415,40.349457,-88.986137,7
416,34.10834,-117.28977,0
417,40.349457,-88.986137,7
418,33.95335,-117.39616,0
419,31.054487,-97.563461,8
420,36.116203,-119.618564,12
421,47.490599,-121.833996,9
422,42.230171,-71.530106,15
423,47.528912,-99.784012,26
424,42.230171,-71.530106,15
425,40.349457,-88.986137,7
426,21.52536,-78.22579,5
427,21.52536,-78.22579,5
428,31.054487,-97.563461,8
429,42.230171,-71.530106,15
430,31.054487,-97.563461,8
431,21.52536,-78.22579,5
432,21.52536,-78.22579,5
433,40.349457,-88.986137,7
434,32.741646,-89.678696,28
435,45.694454,-93.900192,11
436,36.116203,-119.618564,12
437,40.349457,-88.986137,7
438,40.349457,-88.986137,7
439,42.230171,-71.530106,15
440,35.565342,-96.928917,3
441,33.78779,-117.85311,0
442,21.52536,-78.22579,5
443,36.116203,-119.618564,12
444,45.694454,-93.900192,11
445,42.230171,-71.530106,15
446,33.95335,-117.39616,0
447,42.12922,-80.08506,21
448,33.78779,-117.85311,0
449,36.116203,-119.618564,12
450,47.528912,-99.784012,26
451,42.230171,-71.530106,15
452,42.230171,-71.530106,15
453,42.230171,-71.530106,15
454,36.116203,-119.618564,12
455,54.9,-1.51667,2
456,40.71427,-74.00597,1
457,31.054487,-97.563461,8
458,37.77493,-122.41942,22
459,36.116203,-119.618564,12
460,21.52536,-78.22579,5
461,42.230171,-71.530106,15
462,31.054487,-97.563461,8
463,36.116203,-119.618564,12
464,42.230171,-71.530106,15
465,40.349457,-88.986137,7
466,42.230171,-71.530106,15
467,45.694454,-93.900192,11
468,34.05223,-118.24368,0
469,33.95335,-117.39616,0
470,33.95335,-117.39616,0
471,42.230171,-71.530106,15
472,54.9,-1.51667,2
473,45.694454,-93.900192,11
474,50.50301,13.63617,13
475,35.747845,-86.692345,18
476,36.116203,-119.618564,12
477,21.52536,-78.22579,5
478,21.52536,-78.22579,5
479,36.116203,-119.618564,12
480,40.349457,-88.986137,7
481,39.09973,-94.57857,3
482,36.116203,-119.618564,12
483,36.116203,-119.618564,12
484,21.52536,-78.22579,5
485,32.71571,-117.16472,0
486,42.230171,-71.530106,15
487,31.054487,-97.563461,8
488,45.694454,-93.900192,11
489,36.116203,-119.618564,12
490,21.52536,-78.22579,5
491,40.349457,-88.986137,7
492,33.729759,-111.431221,20
493,32.806671,-86.79113,18
494,36.116203,-119.618564,12
495,40.349457,-88.986137,7
496,21.52536,-78.22579,5
497,39.063946,-76.802101,1
498,40.349457,-88.986137,7
499,29.857273,-95.393037,8
500,42.230171,-71.530106,15
501,39.72943,-104.83192,23
502,42.230171,-71.530106,15
503,42.230171,-71.530106,15
504,36.116203,-119.618564,12
505,35.565342,-96.928917,3
506,22.40694,-79.96472,5
507,45.694454,-93.900192,11
508,36.116203,-119.618564,12
509,50.50301,13.63617,13
510,31.054487,-97.563461,8
511,38.051817,-122.745974,22
512,34.10834,-117.28977,0
513,40.150032,-111.862434,25
514,30.325091,-98.941851,8
515,31.169546,-91.867805,28
516,42.230171,-71.530106,15
517,42.230171,-71.530106,15
518,42.230171,-71.530106,15
519,31.054487,-97.563461,8
520,36.116203,-119.618564,12
521,40.635045,-73.95064,1
522,21.52536,-78.22579,5
523,40.590752,-77.209755,1
524,32.77657,-79.93092,18
525,31.169546,-91.867805,28
526,42.67087,-83.03298,21
527,42.230171,-71.530106,15
528,36.116203,-119.618564,12
529,36.116203,-119.618564,12
530,34.10834,-117.28977,0
531,40.349457,-88.986137,7
532,37.09024,-95.712891,3
533,38.525182,-122.92611,22
534,35.565342,-96.928917,3
535,46.60207,-120.5059,9
536,33.729759,-111.431221,20
537,31.054487,-97.563461,8
538,-6.9053,109.5347,17
539,40.349457,-88.986137,7
540,31.054487,-97.563461,8
541,36.116203,-119.618564,12
542,32.71571,-117.16472,0
543,39.849426,-86.258278,7
544,45.1608,-93.23495,11
545,37.77493,-122.41942,22
546,31.054487,-97.563461,8
547,42.230171,-71.530106,15
548,43.326618,-84.536095,21
549,36.116203,-119.618564,12
550,36.116203,-119.618564,12
551,42.230171,-71.530106,15
552,33.729759,-111.431221,20
553,36.116203,-119.618564,12
554,21.52536,-78.22579,5
555,21.52536,-78.22579,5
556,21.52536,-78.22579,5
557,42.230171,-71.530106,15
558,36.116203,-119.618564,12
559,36.116203,-119.618564,12
560,47.538569,-90.290189,27
561,42.230171,-71.530106,15
562,31.054487,-97.563461,8
563,61.370716,-152.404419,16
564,31.054487,-97.563461,8
565,33.95335,-117.39616,0
566,34.10834,-117.28977,0
567,30.100772,-97.310639,8
568,21.52536,-78.22579,5
569,31.054487,-97.563461,8
570,42.35843,-71.05977,15
571,21.52536,-78.22579,5
572,41.85003,-87.65005,7
573,36.116203,-119.618564,12
574,21.52536,-78.22579,5
575,36.116203,-119.618564,12
576,31.054487,-97.563461,8
577,36.116203,-119.618564,12
578,34.27834,-119.29317,0
579,37.76521,-122.24164,22
580,36.116203,-119.618564,12
581,21.52536,-78.22579,5
582,21.52536,-78.22579,5
583,36.116203,-119.618564,12
584,42.230171,-71.530106,15
585,38.29714,-122.28553,22
586,36.116203,-119.618564,12
587,21.52536,-78.22579,5
588,42.230171,-71.530106,15
589,36.116203,-119.618564,12
590,36.116203,-119.618564,12
591,39.063946,-76.802101,1
592,38.525182,-122.92611,22
593,40.150032,-111.862434,25
594,40.349457,-88.986137,7
595,33.44838,-112.07404,20
596,36.116203,-119.618564,12
597,27.481682,-82.368767,18
598,42.230171,-71.530106,15
599,31.054487,-97.563461,8
600,36.116203,-119.618564,12
601,37.09024,-95.712891,3
602,42.230171,-71.530106,15
603,34.05223,-118.24368,0
604,45.694454,-93.900192,11
605,36.116203,-119.618564,12
606,21.52536,-78.22579,5
607,36.116203,-119.618564,12
608,36.116203,-119.618564,12
609,32.741646,-89.678696,28
610,45.694454,-93.900192,11
611,37.09024,-95.712891,3
