,latitude,longitude,cluster_label
980,27.766279,-81.686783,1
981,29.76328,-95.36327,3
982,31.054487,-97.563461,3
983,31.054487,-97.563461,3
984,31.054487,-97.563461,3
985,47.400902,-121.490494,8
986,36.116203,-119.618564,0
987,40.349457,-88.986137,7
988,36.116203,-119.618564,0
989,40.349457,-88.986137,7
990,32.71571,-117.16472,15
991,42.230171,-71.530106,5
992,37.220695,-121.69051,24
993,36.116203,-119.618564,0
994,36.116203,-119.618564,0
995,36.116203,-119.618564,0
996,36.116203,-119.618564,0
997,36.116203,-119.618564,0
998,36.116203,-119.618564,0
999,27.766279,-81.686783,1
1000,36.116203,-119.618564,0
1001,36.116203,-119.618564,0
1002,44.693947,-69.381927,5
1003,36.116203,-119.618564,0
1004,40.349457,-88.986137,7
1005,45.694454,-93.900192,2
1006,40.150032,-111.862434,18
1007,36.116203,-119.618564,0
1008,36.116203,-119.618564,0
1009,27.766279,-81.686783,1
1010,36.116203,-119.618564,0
1011,36.116203,-119.618564,0
1012,36.116203,-119.618564,0
1013,31.054487,-97.563461,3
1014,61.370716,-152.404419,6
1015,36.116203,-119.618564,0
1016,36.116203,-119.618564,0
1017,27.766279,-81.686783,1
1018,35.747845,-86.692345,20
1019,40.349457,-88.986137,7
1020,44.572021,-122.070938,22
1021,36.701721,-83.130112,9
1022,27.766279,-81.686783,1
1023,42.165726,-74.948051,17
1024,36.116203,-119.618564,0
1025,31.054487,-97.563461,3
1026,41.85003,-87.65005,7
1027,36.116203,-119.618564,0
1028,32.806671,-86.79113,20
1029,39.059811,-105.311104,10
1030,37.220695,-121.69051,24
1031,33.729828,-116.002239,15
1032,27.766279,-81.686783,1
1033,40.349457,-88.986137,7
1034,42.230171,-71.530106,5
1035,30.78963,-98.201187,3
1036,40.349457,-88.986137,7
1037,40.349457,-88.986137,7
1038,32.71571,-117.16472,15
1039,36.333905,-89.485536,20
1040,30.266456,-98.399217,3
1041,37.09024,-95.712891,16
1042,41.85003,-87.65005,7
1043,39.063946,-76.802101,13
1044,31.054487,-97.563461,3
1045,47.400902,-121.490494,8
1046,40.349457,-88.986137,7
1047,47.538569,-90.290189,19
1048,34.358741,-119.133143,0
1049,30.061225,-98.029267,3
1050,40.388783,-82.764915,25
