,latitude,longitude,cluster_label
87,36.116203,-119.618564,3
88,36.116203,-119.618564,3
89,36.15398,-95.99277,8
90,36.116203,-119.618564,3
91,38.051817,-122.745974,3
92,38.051817,-122.745974,3
93,37.77493,-122.41942,3
94,37.915836,-118.875167,3
95,36.116203,-119.618564,3
96,36.116203,-119.618564,3
97,36.116203,-119.618564,3
98,36.116203,-119.618564,3
99,36.116203,-119.618564,3
100,36.116203,-119.618564,3
101,36.116203,-119.618564,3
102,36.116203,-119.618564,3
103,36.116203,-119.618564,3
104,36.116203,-119.618564,3
105,36.116203,-119.618564,3
106,36.116203,-119.618564,3
107,36.116203,-119.618564,3
108,36.116203,-119.618564,3
109,36.116203,-119.618564,3
110,36.116203,-119.618564,3
111,36.116203,-119.618564,3
112,36.116203,-119.618564,3
113,36.116203,-119.618564,3
114,32.71571,-117.16472,15
115,32.71571,-117.16472,15
116,32.71571,-117.16472,15
117,32.71571,-117.16472,15
118,36.116203,-119.618564,3
119,36.116203,-119.618564,3
120,36.116203,-119.618564,3
121,36.116203,-119.618564,3
122,36.116203,-119.618564,3
123,36.116203,-119.618564,3
124,36.116203,-119.618564,3
125,36.116203,-119.618564,3
126,36.116203,-119.618564,3
127,36.116203,-119.618564,3
128,36.116203,-119.618564,3
129,36.116203,-119.618564,3
130,31.054487,-97.563461,0
131,37.57003,-119.912861,3
132,32.5027,-117.00371,15
133,36.116203,-119.618564,3
134,38.313515,-117.055374,3
135,36.116203,-119.618564,3
136,34.05223,-118.24368,15
137,36.116203,-119.618564,3
138,33.76696,-118.18923,15
139,36.116203,-119.618564,3
140,36.116203,-119.618564,3
141,33.95335,-117.39616,15
142,36.116203,-119.618564,3
143,36.116203,-119.618564,3
144,37.77493,-122.41942,3
145,36.116203,-119.618564,3
146,36.16589,-86.78444,11
147,40.71427,-74.00597,6
148,42.35843,-71.05977,24
149,40.6501,-73.94958,6
150,42.35843,-71.05977,24
151,42.35843,-71.05977,24
152,31.054487,-97.563461,0
153,27.94752,-82.45843,5
